[1:16:05 PM]: Building...
[1:16:08 PM]: Built ../../node_modules/glamor/node_modules/inline-style-prefixer/static/plugins/filter.js...
[1:16:08 PM]: Built ../../node_modules/glamor/node_modules/inline-style-prefixer/static/plugins/flex.js...
[1:16:08 PM]: Built ../../node_modules/glamor/node_modules/inline-style-prefixer/static/plugins/cursor.js...
[1:16:08 PM]: Built ../../node_modules/glamor/node_modules/inline-style-prefixer/static/plugins/imageSet.js...
[1:16:08 PM]: Built ../../node_modules/glamor/node_modules/inline-style-prefixer/static/plugins/gradient.js...
[1:16:08 PM]: Built ../../node_modules/glamor/node_modules/inline-style-prefixer/static/plugins/position.js...
[1:16:08 PM]: Built ../../node_modules/glamor/node_modules/inline-style-prefixer/static/plugins/sizing.js...
[1:16:08 PM]: Built ../../node_modules/glamor/node_modules/inline-style-prefixer/static/staticData.js...
[1:16:08 PM]: Built ../../node_modules/glamor/node_modules/inline-style-prefixer/static/plugins/flexboxOld.js...
[1:16:08 PM]: Built ../../node_modules/glamor/node_modules/inline-style-prefixer/static/plugins/transition.js...
[1:16:08 PM]: Built ../../node_modules/glamor/node_modules/inline-style-prefixer/utils/capitalizeString.js...
[1:16:08 PM]: Built ../../node_modules/glamor/node_modules/inline-style-prefixer/utils/prefixProperty.js...
[1:16:08 PM]: Built ../../node_modules/glamor/lib/prefixer.js...
[1:16:08 PM]: Built ../../node_modules/glamor/lib/plugins.js...
[1:16:08 PM]: Built ../../node_modules/glamor/lib/CSSPropertyOperations/CSSProperty.js...
[1:16:08 PM]: Built ../../node_modules/glamor/lib/CSSPropertyOperations/dangerousStyleValue.js...
[1:16:08 PM]: Built ../../node_modules/glamor/lib/CSSPropertyOperations/index.js...
[1:16:08 PM]: Built ../../node_modules/glamor/lib/index.js...
[1:16:08 PM]: Built ../../node_modules/evergreen-ui/esm/theme/src/default-theme/utils/memoizeClassName.js...
[1:16:08 PM]: Built ../../node_modules/evergreen-ui/esm/theme/src/default-theme/component-specific/getBadgeClassName.js...
[1:16:08 PM]: Built ../../node_modules/evergreen-ui/esm/theme/src/default-theme/component-specific/index.js...
[1:16:08 PM]: Built ../../node_modules/evergreen-ui/esm/theme/src/default-theme/index.js...
[1:16:08 PM]: Built ../../node_modules/evergreen-ui/esm/theme/index.js...
[1:16:08 PM]: Built ../../node_modules/scheduler/cjs/scheduler-tracing.development.js...
[1:16:08 PM]: Built ../../node_modules/scheduler/tracing.js...
[1:16:08 PM]: Built ../../node_modules/scheduler/cjs/scheduler.development.js...
[1:16:08 PM]: Built ../../node_modules/scheduler/index.js...
[1:16:08 PM]: Built ../../node_modules/react-dom/cjs/react-dom.development.js...
[1:16:08 PM]: Built ../../node_modules/react-dom/index.js...
